id,title,subtitle,intro,poster,pubdate,url,rating,star,comment,tags,star_time
2789716879,结构化思维,黎甜 / 2019 / 文化发展出版社,"编辑推荐
◆ 学会结构化思维，让人生从此提效
《结构化思维》可以帮助我们在陈述问题、表达核心观点的时候，能少说废话，将复杂问题简单化，清晰准确地表达观点，建构条理清晰的思考模式。学会有结构、有规律地整理复杂信息，让人生从此提效。
◆ 拯救无效努力，成为你想成为的自己
有些人看起来很努力，但是却不出成果。高效的思考力并非天生，而是长期自我训练的结果。系统化的思维方式，让深陷思维泥沼的人走出思维误区，达到事半功倍的效果。
◆ 全书干货满满，是一本比较实用的思维进阶实修课
万事万物，皆有结构，皆成框架，皆成系统。本书在搭建结构化思维关键方法的基础上，介绍了八种升级版的思维结构，具体方法配合落地训练，每个人都能从中找到适合自己的思维模式。

内容简介
本书以结构化思维为主题，写给那些想通过学习有效思考，改变人生的你。全书系统梳理了结构化思维的基础知识，在搭建结构化思维的关键原则和方法的基础上，介绍了八种升级版的思维结构，每个人都能根据自己的思维特点，找到适合自己的思维模式。具体方法配合综合练习，让思维结构的搭建不再是纸上谈兵、看着热闹，而是落地训练，每个认真阅读此书的人，都能掌握并形成结构化思维。",https://img9.doubanio.com/view/subject/l/public/s33692811.jpg,2019-12-23,https://book.douban.com/subject/34923605/,6.8,3,感觉介绍的类似二分法、5W1H、金字塔、归纳等等的思维方式还不错，而且更适合工作中写PPT、写材料的场合，理解起来并不算太难，想要应用得当，还是需要一点一点去实践啊……,"心理学,方法论,方法,自我成长,思维,思维方式,成长",2021-04-27 23:27:43
2758742673,深度思考,[美]莫琳·希凯 / 2018 / 江苏凤凰文艺出版社,"深度思考就是不断逼近问题的本质
事情来了就做，很少去想为什么做，怎么做，以及做了之后想得到什么结果？
笃信天道酬勤，大部分时间用来埋头苦干，却鲜少抬头看路？
习惯于用战术上的勤奋来掩饰战略上的懒惰？
事实上，任何深度思考前的盲目勤奋，注定都是吃力不讨好的徒劳。
在碎片化信息爆炸的当下，在竞争激烈的高阶领域，决胜的关键不仅在于知识的多寡、勤奋的程度如何，更在于是否具备深度思考的能力。
本书作者、香奈儿前全球CEO莫琳·希凯回首自己从普通职员到职场巅峰的进阶之道，为你逐一揭开在所有领域获取成功的共通秘笈：
遇到复杂问题时，像剥洋葱一样逐层分析；
从被动接受到主动学习，从低成长区跨越到高成长区；
让自己冷静下来后，更容易看清问题的本质；
战术上的勤奋和战略上的优化同时推进；
刻意练习深度思考的能力，使之成为习惯；
……
用深度思考连接一切，是未来10年最有价值的认知升级与自我精进的模式，是最具竞争力的优势。",https://img9.doubanio.com/view/subject/l/public/s33514580.jpg,2018-9,https://book.douban.com/subject/30312510/,6.1,3,一本注定要被书名所欺骗的书，更像是一部自传体小说，讲述了自己如何从一名业务员一步步地成为香奈儿的CEO，从女性的视角去探索家庭、职场以及商业的方方面面，突破自我、打破规则是作者在反复提到的关键字，感觉还是有一点太理想化了啊，适合随便翻一翻，参考意义不大。,"思维,传记,自我成长,自传,商业,深度思维,深度思考,自我管理,思考",2021-03-13 14:44:55
2671779367,记忆宫殿,宁梓亦 / 2018 / 中国纺织出版社,《记忆宫殿：一本书快速提升记忆力》向读者介绍了全世界记忆高手都在用的记忆方法：记忆宫殿，掌握记忆宫殿可以长久记忆海量的数字和文字资料。学习记忆宫殿并不难，作者从视觉图像是高效记忆法的基础谈起，引导读者转变记忆模式，提高想象和联结的能力，掌握数字编码系统，结合书中提供的大量的实践练习，建立属于自己的记忆宫殿，从而轻松记忆学科知识、职业技能和生活细节。对于应用记忆术遇到的困惑，作者也提供了特别的见解。,https://img9.doubanio.com/view/subject/l/public/s29743832.jpg,2018-2,https://book.douban.com/subject/30197924/,7.1,4,读过这本书以后，能打破你对记忆宫殿的神秘感，而事实就是，借助联想、象形、谐音等等的方法，让待记忆的事物和“记忆桩”产生联系，还是需要大量的练习来掌握这些技巧，个人感觉开阔思路是不错的，可能，世界上并没有速成的方法，来对抗遗忘曲线……,"记忆法,思维方式,记忆宫殿,科普,心理学,自我管理,记忆,学习",2021-02-16 17:46:09
2717066025,特朗普自传,[美] 唐纳德·特朗普 [美] 托尼·施瓦茨 / 2016 / 中国青年出版社,"内容提要： 《从20到30亿：特朗普自传》全面展示了地产大王特朗普在纽约房地产的全盛时期融资、开发和建设的历程。作为美国纽约皇后区的地产之子，特朗普在27岁的时候宣称：我不是为了赚钱，但他买下并使中央车站的科莫多大酒店变了模样。40岁的时候，他建成了第五大道的特朗普大厦，拥有并运营大西洋城的特朗普城堡，他无疑是曼哈顿名人圈耀眼的一颗新星。现在他又在西城区开发有争议的电视城项目，其中括了世界高楼的规划。
特朗普概括了他自己的成功秘诀：想象力、毅力和嬗变的技巧，但是重要的是商人具备的直觉。唐纳德.特朗普创造了美国的神话，激励着越来越的人去实现自己的创业梦想。他在本书中提醒所有的创业者：你要做的就是这样：一步紧跟着一步，开始是一小步，然后步子越来越大、越来越坚定、越来越有力量。走你自己的路，这样你才能到达自己想去的地方。",https://img9.doubanio.com/view/subject/l/public/s29003646.jpg,2016-6,https://book.douban.com/subject/26862478/,6.9,3,特朗普一直在说要做自己擅长的事情，可扪心自问，他擅长做总统吗？从这部传记里读出来的特朗普，是一个做起事来有点“离经叛道”的商人，他做成一桩又一桩的生意，除了独到的眼光和惊人的胆识以外，我觉得还有美国整个国家发展的历史进程，如果没有疫情，也许他真的就顺利连任了吧，可治理国家不像是做买卖，因为你不能单单考虑为竞选出资的那一小部分人的利益……,"特朗普,人生经验,人物传记,个人传记,经济,传记,商业,生意",2021-02-16 10:24:27
2706658844,那些死亡教我如何活,[日] 特扫队长 / 2017 / 外语教学与研究出版社,"特殊清扫，清扫的不只是普通的垃圾，而是一个人留在世界上最后的痕迹。
从事特殊清扫20年，无数次进出各类死亡现场，见过形形色色不同的人，在生与死的边缘，他选择用笔记录下自己所经历和思考的一切。
有善终的老人，葬礼上全无悲哀肃穆的气氛；有因病而亡的运动少年，戴着奖牌走完了在人世的最后一程；有自我了结的中年人，在墙壁的月历上留下奋斗的记号；也有“孤独死”的人，却有一生的挚友帮其善后……
对死者来说，人世的变幻无常在死亡的那一刻已然定格。可是对生者而言，关于生与死的思考却永远不会停止。
什么是生？什么是死？生命中什么最值得珍惜？站在十字路口，什么才是正确的选择？这些问题，恐怕思索一生也未必能得出一个明确的答案。
不知死，焉知生？只有在死亡面前，生命才能凸显其分量；也只有在死亡面前，人生中最弥足珍贵的东西才会浮现。跟随特扫队长进入25个房间，旁观25个人的生命故事，或许我们对于生和死，会有不一样的思考。",https://img9.doubanio.com/view/subject/l/public/s29630687.jpg,2017-12,https://book.douban.com/subject/27078988/,7.2,4,非常薄的一本小册子，大约200页左右，有一点像“非正常死亡”的叙事方式，从“特殊清扫”这样一个职业的角度来看待死亡，总而言之，故事内核上还是鼓励每一个人，竭尽全力努力过好生命中的每一天，直至死亡那一刻的到来，每一篇结尾都固定地有一段鸡汤式的温情脉脉的话语，虽然不煽情，可还是有受到一点触动……,"日本,死亡,哲学,故事,生命,随笔,日本文学",2021-01-24 14:04:40
1384676919,暗时间,刘未鹏 / 2011 / 电子工业出版社,2003年，刘未鹏在杂志上发表了自己的第一篇文章，并开始写博客。最初的博客较短，也较琐碎，并夹杂着一些翻译的文章。后来渐渐开始有了一些自己的心得和看法。在这8年里，作者平均每个月写1篇博客或更少，但从未停止。这本书便是从刘未鹏8年的博客文章中精选出来的，主要关于心智模式、学习方法和时间利用，《暗时间》的书名便来自于此。,https://img9.doubanio.com/view/subject/l/public/s6586365.jpg,2011-7,https://book.douban.com/subject/6709809/,8.4,4,相比之下，还是喜欢读博客呢，章节间的联系太松散，关注心智、心理这些内在的东西，是作者区别于普通技术博客的特点啦！,"成长,心智,暗时间,个人管理,方法论,时间管理,心理学,个人成长,思维,刘未鹏",2021-01-02 14:27:58
2368270430,50：伟大的短篇小说们,欧·亨利 契诃夫 都德 蒲宁 舒尔茨 波德莱尔 莫泊桑 马克·吐温 泰戈尔 海明威 福克纳 普希金 托尔斯泰 陀思妥耶夫斯基 爱伦·坡 伍尔夫 霍桑 毛姆 卡夫卡 茨威格 狄更斯 芥川龙之介 菲茨杰拉德 洛夫克拉夫特 / 2017 / 天津人民出版社,本书除了收录世界四大短篇小说家欧·亨利、契诃夫、莫泊桑、马克·吐温的代表作，还囊括了诺贝尔文学奖得主泰戈尔、海明威、福克纳，俄语文学三大巨匠普希金、托尔斯泰、陀思妥耶夫斯基，以意识流创作著称的伍尔夫，恐怖美学的践行者爱伦·坡、洛夫克拉夫特，以及在各文学流派中占有一席之地的——霍桑、毛姆、卡夫卡、茨威格、狄更斯、芥川龙之介、菲茨杰拉德等37位大咖们的经典力作。柳鸣九、张英伦、曹明伦、姚向辉、赵玉皎、杨向荣、楼武挺、姜乙、杨蔚等31位权威译者高水准的译本，用词严谨，语言简洁，最大程度地还原原著之美，展现大师们独到的叙事风格和技巧，为你带来一场世界短篇小说的经典盛宴。,https://img9.doubanio.com/view/subject/l/public/s29644770.jpg,2017-12,https://book.douban.com/subject/27601742/,8.1,3,商业化气息太严重，除了欧亨利的小说，其余作家的放在这里多少有点别扭，适合没有时间去读每一位作家的人，比如我这样的？😳,"文学,短篇,经典,小说",2021-01-02 14:25:00
1739788996,陆犯焉识,严歌苓 / 2011 / 作家出版社,"《陆犯焉识》内容简介：陆焉识本是上海大户人家才子+公子型的少爷，聪慧而倜傥，会多国语言，也会讨女人喜欢。父亲去世后，年轻无嗣的继母冯仪芳为了巩固其在家族中的地位，软硬兼施地使他娶了自己的娘家侄女冯婉喻。没有爱情的陆焉识很快出国留学，在美国华盛顿毫无愧意地过了几年花花公子的自由生活。毕业回国后的陆焉识博士开始了风流得意的大学教授生活，也开始了在风情而精明的继母和温婉而坚韧的妻子夹缝间尴尬的家庭生活。
五十年代，陆焉识因其出身、更因其不谙世事的张扬激越而成为""”反革命“”， 在历次运动中，其迂腐可笑的书生气使他的刑期一次次延长，直至被判为无期。这位智商超群的留美博士由此揣着极高的学识在西北大荒草漠上改造了二十年。精神的匮乏、政治的严苛、犯人间的相互围猎与倾轧，终使他身上满布的旧时代文人华贵的自尊凋谢成一地碎片。枯寂中对繁华半生的反刍，使他确认了内心对婉喻的深爱。婉喻曾是他寡味的开端，却在回忆里成为他完美的归宿。
“文革”“结束后，饱经思念的陆焉识和冯婉喻终于可以团聚，然而回到上海家中的陆焉识却发现岁月和政治彻底改变了他的生活，他再也找不到自己存在的位置：一生沉沦、终成俗庸小市民的儿子一直排斥和利用他，才貌俱佳、终成大龄剩女的小女儿对他爱怨纠结，态度几经转变，唯一苦苦等待他归来的婉喻却在他到家前突然失忆。
《陆犯焉识》编辑推荐：被中西方文坛誉为；“华文世界最值得期待的作家”；严歌苓颠覆性转型之作；当政治与人生相撞，孰是孰非……最大胆的笔触，直逼人类精神的灰色地带；最温情的回眸，抚摸岁月带给爱情的伤痕。
严歌苓近年来一直萦怀于对自身家族史特别是对其祖父人生遭际和精神世界的探寻。依此多年的功课，《陆犯焉识》以深远的济世情怀，将知识分子陆焉识的命运铺展在中国近当代政治这块庞大而坚硬的底布上，检视了残酷岁月里生命可能达到的高度。她的笔触往返于主人公盛年时流连的浮华地美国、上海和其后半生被禁锢的流放地西北大荒漠，世态的炎凉和命运的多诡尽收眼底。她的讲述，冷静与幽默同行，温情与练达并重，大有“翻手为苍凉，覆手为繁华”之概。",https://img9.doubanio.com/view/subject/l/public/s6987353.jpg,2011-10,https://book.douban.com/subject/6880158/,8.9,4,时间跨度相对电影要漫长的多，读起来是那种沉重而克制的感觉，没有类似经历的人读来，始终有种陌生的感觉，没有坚持读完，这是我的过错😓,"历史,中国,严歌苓,文革,当代,中国文学,小说,人性,爱情",2021-01-02 14:22:56
2599228938,世界尽头的世界,[智利] 路易斯·塞普尔维达 / 2017 / 人民文学出版社,一名少年在读了《白鲸》后憧憬海上生活，从圣地亚哥来到智利南部陌生的港口，登上 捕鲸船做了水手，见识到了存在于现实和小说中的英雄航行过的海域。 多年后，他成了一名记者并加入了“绿色和平”组织，生活在地球的另一端。当他回到 曾经旅行过的地方时，却是出于完全不同的理由。几艘海盗船在猎捕世界尽头冻海中的 海洋动物。他必须追踪海上的血迹，找到证据，并阻止这种野蛮行径。 本书收录塞普尔维达四部中篇小说，展现了这位智利作家的旅行家和环保主义者的特质。 他通过书写在已知世界的尽头旅行的经历，呼吁生态与人类梦想的平衡，字里行间充满 了诗意、激情和柔情。,https://img9.doubanio.com/view/subject/l/public/s29487985.jpg,2017-7,https://book.douban.com/subject/27079095/,7.8,4,还是更喜欢杀手的故事一点啊,"外国文学,短篇小说,塞普尔维达,短篇小说集,小说,文学,拉美文学",2020-12-26 16:30:56
2639134791,了不起的Markdown,毕小朋 / 2019 / 电子工业出版社,"Markdown是一种轻量级标记语言，它允许人们使用易读、易写的纯文本格式编写文档。《了不起的Markdown》全面、系统地介绍了Markdown的语法规范、编辑器及各种应用场景，内容围绕Markdown使用者的痛点展开，力求简明、实用。
《了不起的Markdown》从Markdown的起源、演进开始讲起，到基础语法、扩展语法和使用规范，内容循序渐进。本书还介绍了Markdown两大编辑器——Typora和VS Code，并针对写博客文章（知乎、简书、CSDN）、写微信公众号文章、写项目文档、写书、记笔记（印象笔记、有道云笔记、熊掌记）、写邮件、写幻灯片、写在线协作文档（腾讯文档、石墨文档）、写交互式文档、搭建个人博客等众多写作场景，为读者提供了漂亮、实用的写作方案。
不管你从事什么职业，也不管你学什么专业，只要你需要写作，只要你想优雅而高效地写作，《了不起的Markdown》都适合你。",https://img9.doubanio.com/view/subject/l/public/s33436269.jpg,2019-8,https://book.douban.com/subject/34613706/,6.4,4,其实Markdown本身的语法并不复杂，而围绕着Markdown的各种扩展语法，比如流程图、Slide、LaTex等等，因为通用性问题实际上完全看个人使用Markdown的目的，我个人使用VSCode和Typora比较多，感觉除了角注、上/下标这些没有用过以外，大多数语法都是熟悉了的，快捷键什么的，学习了还是一样记不住😁,"Markdown,工具软件,计算机,通俗易懂,软件技术,写作,实用",2020-12-12 16:34:12
2628761196,重来3：跳出疯狂的忙碌,[美] 贾森·弗里德 [丹] 戴维·海涅迈尔·汉森 / 2020 / 电子工业出版社,"在叫嚣着“颠覆世界”“商场如战场”的这个时代，好像人人都在想着改变世界—这为他们每天晚上9点开会、周末加班赶工和让整个公司一起加班找了个好理由。
作为一家长期赢利的科技公司的创始人，两位作者明确反对这些让人每天感到混乱、焦虑，且让人疲惫不堪的工作方式。通过展示Basecamp公司在公司愿景、工作时间、公司文化、工作流程、业务管理等方面目前所做的事，他们向读者展示了另一种新的可能—冷静的公司文化。而且，《重来3：跳出疯狂的忙碌》旨在让你理解，无论是什么行业、什么规模的公司，都能够达到同样的境界。",https://img9.doubanio.com/view/subject/l/public/s33699293.jpg,2020-7,https://book.douban.com/subject/35135787/,8.2,4,,"效率,方法论,自我管理,管理,思维,微信读书,职场,Kindle",2020-12-04 17:11:21
2572966070,女生呵护指南,六层楼 / 2019 / 浙江科学技术出版社,从“大姨妈”的初次拜访开始，女生就和这位“亲戚”有了扯不断的关系。从小女孩逐渐成长为魅力女性的过程中，除了欣喜和向往，随之而来的还有迷茫、敏感、难言和不安。因为，她们不得不开始面对只有女性才会面对的那些事儿──月经、白带、炎症、妇科疾病、怀孕…… 这本书既是女生的私密宝典，帮助女生解决有关女性生理、妇科疾病、安全防护等的问题，也是了解和关爱女生的大百科，让你懂得如何呵护女生。轻松、幽默、贴心而又科学、严谨的内容会陪女生度过痛苦和迷茫的时刻，给予女生温暖的呵护。,https://img9.doubanio.com/view/subject/l/public/s33458976.jpg,2019-7-1,https://book.douban.com/subject/34462719/,8.1,4,替未来的女朋友或者女儿来读这本书，虽然这些短期内都不会拥有，也许学会这些晦涩的知识，并不能避免你成为一个直男，可我已经在尝试和了解了……,"女性,生活,指南,科普,健康,医学",2020-11-08 10:20:28
2577729411,冷浪漫,科学松鼠会 / 2011 / 中国书店,"X射线分析发现兵马俑上的蓝色颜料并非埃及蓝的“后代”，主要组织相容性复合体决定了一个女人会不会爱上一个男人，非主流的自平衡地球控制理论点出了和谐二字的精髓，计算机和进化论比化妆品更能决定一张脸美不美，宅男遇见媳妇的几率大小取决于是否身处德西特时空，有人会因为拥有灵敏的味 觉而不喜欢喝酒，宇宙中正在发生和已经发生的恒星核反应为新生命到来提供了可能，放弃种种玄学信仰之后用逻辑来研究艺术就是一种顺理成章的尝试。科学松鼠会那些充满文艺情怀的理工博士们，在一年里用八个关键词写就了一本作业，为你呈现这个既有理性之冷酷又有感性之浪漫的世界。
这本书精选科学松鼠会多位作者的作品，包括色、爱、和、美、宅、酒说、新生、艺术8个主题。在每一章中，各位松鼠们从物理、化学、生物、信息技术、音乐等不同的学科视角出发，用专业化的知识、通俗化的语言对主题展开了别开生面的诠释，从颜色的味道到基因与爱情的关系，从护肤品、保健品中隐藏的秘密到寒武纪“生命大爆发”……呈现在你面前的是一个剥去了严肃外壳之后的异彩纷呈的浪漫科学世界。",https://img9.doubanio.com/view/subject/l/public/s4654014.jpg,2011-3,https://book.douban.com/subject/5975576/,7.7,3,整体感觉，文艺气息偏重，科学意味偏薄，虽然关于色彩、植物、情感的这几篇读起来蛮有启发，但是读到最后，就有一点滥竽充数的感觉，比散文多了一点“科普”的意味，但感觉写作者的科学素养应该不是特别高，话虽然如此，人们还是对红色的口红趋之若鹜，明明这只是人类的一厢情愿，代表血腥还是代表喜庆，代表甜蜜还是代表错误，你怎么看呢？,"心理学,科普,果壳阅读,科学,科学松鼠会,心理,生物",2020-10-25 18:02:15
2562029503,重来,[美] 贾森·弗里德 [丹] 戴维·海涅迈尔·汉森 / 2010 / 中信出版社,"大多数的企业管理的书籍都会告诉你：制定商业计划、分析竞争形势、寻找投资人等等。如果你要找的是那样的书，那么把这本书放回书架吧。
这本书呈现的是一种更好、更简单的经商成功之道。读完这本书，你就会明白为什么计划实际上百害而无一益，为什么你不需要外界投资人，为什么将竞争视而不见反倒会发展得更好。事实是你所需要的比你想象的少得多。你不必成为工作狂，你不必大量招兵买马，你不必把时间浪费在案头工作和会议上，你甚至不必拥有一间办公室。所有这些都仅仅是借口！
用直截了当的语言和崇尚简约的方式，《重来》是每一个梦想着拥有自己的事业的人的完美指南。不管是作为中坚力量的企业家、小企业主，还是深陷令人不快的工作中的职场中人、被炒鱿鱼的受害者，抑或是想要“脱贫”的艺术家，都能在这一页页中找到弥足珍贵的指引。",https://img9.doubanio.com/view/subject/l/public/s4502451.jpg,2010-10,https://book.douban.com/subject/5320866/,8.3,4,总之，读起来就感觉，国内互联网公司是一个又一个活生生地反例😂,"管理,互联网,重来,领导力,思维,商业,创新",2020-10-11 10:00:37
2545065103,时间的形状,汪洁 / 2017 / 北京时代华文书局,"一直以来，你一定会有这样的疑问：
永恒流淌的时间，是真的摸不着看不见，还是有形状和终点？
我们所处的空间，是三维四维还是五维？
我们能不能踏上时光机，任意穿越时空回到过去和未来？
这些，都将在本书中找到答案。
跟随作者，你可以进入爱因斯坦的梦境，坐在牛顿老师的课堂，来到星光实验的现场……近距离接触科学的真相。你将轻松了解一个你以为深奥得无法捉摸的理论，你将进入一个你以为奇妙得永远理解不了的世界。
本书上部和大家一起回顾物理学走过的坎坷历史，这段历史的精彩程度不亚于任何一段战争史。在伽利略、牛顿等巨星纷纷谢幕之后，超级巨星爱因斯坦闪亮登场。他就像一位横空出世的大侠，无门无派，但出手即震惊天下，他的绝招就是“相对论”。
书的下部比上部还要精彩，结构宏大，故事神奇，真相惊人。在下部，作者细致地剖析时空真相，带你领略神奇的四维时空奇境，了解整个宇宙的终极图景，再回到原子的深处见识不可思议的微观世界，然后看一看当下物理学的新进展——万物理论。
一本人人都能读懂的相对论，用通俗幽默的语言讲解深奥的科学道理。这不是一本书，这是一个全新的宇宙观。",https://img9.doubanio.com/view/subject/l/public/s29389153.jpg,2017-4,https://book.douban.com/subject/26992254/,8.8,4,,"物理,自然科学,科普,自然,科学与哲学,科学,相对论",2020-10-11 09:58:58
2534379326,鱼乐,北岛 编 / 2015 / 中信出版社,"顾城（1956—1993）是中国当代诗歌史上最具有影响力的诗人之一，诗作纯净自然，一句“黑夜给了我黑色的眼睛，我却用它寻找光明……”成为中国新诗的经典名句。他的作品被译成英、法、德、西班牙、瑞典等十多种文字。顾城与妻子谢烨相识相恋、隐居新西兰激流岛的浪漫生活也同样成为一个传奇故事。1993年10月8日，童话诗人却在其新西兰寓所因婚变，杀死妻子谢烨后自杀。他的英年早逝，是当代诗坛的损失；他的人生悲剧，也是文学史上令人扼腕叹息的谜。
《鱼乐：忆顾城》就是顾城的友人所创作的怀念文集，包括11位知名的作家、诗人、学者和译者所创作的纪念顾城逝世二十周年的回忆性散文，如舒婷、王安忆等；更收录了66张珍贵历史图片，全面立体地展现了顾城的诗歌人生。
斯人已逝，悼念之情真挚，不管是体味人间真情，还是深入了解顾城及其人生悲剧背后的种种深层原因，《鱼乐：忆顾城》集中收录的都是真情流露的好文章。",https://img9.doubanio.com/view/subject/l/public/s28261545.jpg,2015-8,https://book.douban.com/subject/26427100/,8,,,"随笔/散文,顾城,诗歌,北岛,文学",2020-09-19 20:20:04
2475851438,微软互联网信息服务最佳实践,李争 / 2016 / 清华大学出版社,,https://img9.doubanio.com/view/subject/l/public/s28982200.jpg,2016-7-1,https://book.douban.com/subject/26857013/,,3,除了IIS里各种设置细节，最有用的部分，大概就是如何Dump内存、分析内存了😁,"软件开发,IIS,程序设计,计算机",2020-08-24 21:23:36
2475850750,硅谷之火,保罗·弗赖伯格 迈克尔·斯韦因 / 2014 / 中国华侨出版社,《硅谷之火:人与计算机的未来》以生动的故事，介绍了计算机爱好者以怎样的创新精神和不懈的努力，将计算机技术的力量包装在一个小巧玲珑的机壳里，实现了个人拥有计算机的梦想。同时以独特的视角讲述了苹果、微软、太阳微系统、网景、莲花以及甲骨文等公司的创业者们在实现个人计算机梦想的过程中创业的艰辛、守业的艰难、失败的痛苦，在激烈竞争的环境中奋斗的精神以及在技术上不断前进的历程。,https://img9.doubanio.com/view/subject/l/public/s27988606.jpg,2014-11-1,https://book.douban.com/subject/26306584/,6.9,4,时间这种东西，有时候真的是一瞬间的事情，我们常常感慨，没有真正属于我们自己的“创造”，可回顾这段将近30年的历史，还是忍不住唏嘘，计算机性能越来越好，可我们好像再没有那种“兴奋”的感觉，从大学自学计算机到毕业后找到相关工作，最大的感受就是，如果你喜欢一样东西，千万不要让它成为你的工作，在应用层面大家搞得风生水起，可无非是做了一个又一个内容管理系统，这样真的是对的吗？,"商业,科学,计算机,互联网思维,美国,互联网,创业,计算机历史,历史,科技",2020-08-23 22:41:57
2445818472,未来世界的幸存者,阮一峰 / 2018 / 人民邮电出版社,本书为阮一峰博客文集，主要收录的是作者对技术变革的影响的一些思考，希望能够藉此书让读者意识到世界正在剧烈变化，洪水就在不远处，从而早早准备出路。本书适合所有乐于思考的读者。,https://img9.doubanio.com/view/subject/l/public/s29804420.jpg,2018-6-1,https://book.douban.com/subject/30259509/,7.6,4,感觉读起来更像阮老师平时的博客，对于这个时代的思考，或许每个人都会有自己的想法，可当柯洁被AlphaGo打败的时候，人类的情感在机器的绝对理性面前脆弱不堪，可只有冰冷的数字、绝对的理性的世界，是相当可怕的，就像每个人都被当做资源，都被当做数字，所以，我对任何试图让人变成机器的行为都很警惕，在情感、美、艺术领域，机器是永远无法取代人类的，而人类一旦缺乏了某种道德感，不用遥远的未来，此时此刻，我们就能看到他的结果如何……,"科普,未来,科技,随笔,思维,计算机,思考,社会,阮一峰",2020-07-09 08:18:42
2430219087,白话大数据与机器学习,高扬 卫峥 尹会生 / 2016 / 机械工业出版社,"本书通俗易懂，有高中数学基础即可看懂，同时结合大量案例与漫画，将高度抽象的数学、算法与应用，与现实生活中的案例和事件一一做了关联，将源自生活的抽象还原出来，帮助读者理解后，又带领大家将这些抽象的规律与算法应用于实践，贴合读者需求。同时，本书不是割裂讲解大数据与机器学习的算法和应用，还讲解了其生态环境与关联内容，让读者更全面地知晓渊源与未来，是系统学习大数据与机器学习的不二之选：
·大数据产业解读一一剖析产业情况，人才供需、职业选择与相应“武器”库；
·步入大数据之门一一解读数据、信息、算法，以及与大数据应用的关系；
·大数据基石一一结合大量示例和漫画，趣味讲解大数据算法应掌握的数学知识，无障碍学习；
·大数据算法奥义——信息论、向量空间、回归、聚类、分类等最为核心的算法的释义与应用，举重若轻；
·大数据热门应用——关联分析、用户画像、推荐算法、文本挖掘、人工神经网络等最实用、最需要了解的应用的原理与实现；
·大数据主流框架一一介绍了主流的大数据框架(Hadoop、Spark和Cassandra)；
·系统架构与调优一一从速度与稳定性方面给出调优的一般性“内功心法”；
·大数据价值与变现一一从运营指标、AB测试、大数据价值与变现场景多维度解读。",https://img9.doubanio.com/view/subject/l/public/s28878966.jpg,2016-6,https://book.douban.com/subject/26832701/,7.2,4,想了解一点关于内容推荐的知识，因为给博客设计内容推荐的时候，无形中用到这部分知识，算是一本非常不错的科普类书籍吧(咦，怎么又是一本科普类书籍)，从第15章以后基本就是劝退的节奏，这样看一遍下来，最大的感受就是，曾经给微博做得数据分析简直就和闹着玩一样，数学都快忘光了怎么破……,"计算机,互联网,科普,人工智能,数据挖掘,机器学习,大数据,数据分析",2020-07-05 20:36:51
2430218075,被讨厌的勇气,岸见一郎 古贺史健 / 2015 / 机械工业出版社,"「被讨厌的勇气」并不是要去吸引被讨厌的负向能量，而是，如果这是我生命想绽放出最美的光彩，那么，即使有被讨厌的可能，我都要用自己的双手双脚往那里走去。」
「因为拥有了被讨厌的勇气，于是有了真正幸福的可能。」
你是否常常对繁琐的生活感到乏味？
你是否时时为复杂的人际关系感到疲惫？
你是否认为人生的意义越来越模糊难见？
我们如何能够在繁杂的日常琐碎和复杂的人际关系中用自己的双手去获得真正的幸福？
这一切的答案尽在这本《被讨厌的勇气》中！
★日本亚马逊2014年度销售冠军，连续300天雄踞销售榜首！
★蔡康永、张德芬 陈文茜、曾宝仪、勇气推荐！
★张沛超、胡慎之、动机在杭州 作序推荐！
★阿德勒思想拥有改变人一生的力量。剩下的就只有能否鼓起迈出一步的“勇气”",https://img9.doubanio.com/view/subject/l/public/s29237648.jpg,2015-3-1,https://book.douban.com/subject/26369699/,8.6,4,速读一遍，对于这种对话体的表达方式，还是有一点不大习惯，核心是讲一个人的主观能动性。哲人认为一切问题的根源都来自于人际关系，可我怎么觉得是因为钱呢？曾经会因为别人一句话而去点痣，后来发觉对方根本不喜欢我，可我居然去在意这样一个人的言语了，其实有时候，想想自己的人生，无形中是由另外一个人推动着的，所谓的“变成了更好的人”根本就是伪命题，因为不同年龄段的评判标准不一样，人生终究没有办法调试啊,,2020-07-05 12:45:49
2391407968,你不知道的JavaScript（下卷）,[美] Kyle Simpson / 2018 / 人民邮电出版社,JavaScript这门语言简单易用，很容易上手，但其语言机制复杂微妙，即使是经验丰富的JavaScript开发人员，如果没有认真学习的话也无法真正理解。本套书直面当前JavaScript开发人员不求甚解的大趋势，深入理解语言内部的机制，全面介绍了JavaScript中常被人误解和忽视的重要知识点。本书是其下卷，主要介绍了JavaScript入门知识和对ES6及未来发展趋势的展望。,https://img9.doubanio.com/view/subject/l/public/s29656379.jpg,2018-1-1,https://book.douban.com/subject/27620408/,7.3,4,,"前端开发,JavaScript,编程,前端,技术,计算机",2020-05-20 23:07:29
